laufkont,laufzeit,moral,verw,hoehe,sparkont,beszeit,rate,famges,buerge,wohnzeit,verm,alter,weitkred,wohn,bishkred,beruf,pers,telef,gastarb,Adjusted_p,kredit
0.05,0.0014705882352941176,0.025,0.015,0.0007373170463299218,0.0,0.025,0.03333333333333333,0.016666666666666666,0.0,0.0,0.0,0.008928571428571428,0.05,0.025,0.0,0.03333333333333333,0.05,0.0,0.05,0.6155301899564711,1
0.05,0.010294117647058823,0.025,0.015,0.0024100363156157145,0.05,0.0125,0.05,0.016666666666666666,0.0,0.016666666666666666,0.0,0.0017857142857142857,0.05,0.0,0.0,0.03333333333333333,0.05,0.05,0.05,0.5163434650849446,1
0.016666666666666666,0.0058823529411764705,0.05,0.005,0.004429404643996919,0.0,0.0,0.05,0.03333333333333333,0.0,0.016666666666666666,0.03333333333333333,0.013392857142857142,0.05,0.025,0.016666666666666666,0.05,0.05,0.05,0.05,0.47962871860530276,1
0.05,0.023529411764705882,0.05,0.015,0.025630020908990865,0.0,0.025,0.016666666666666666,0.016666666666666666,0.0,0.016666666666666666,0.03333333333333333,0.010714285714285714,0.025,0.025,0.016666666666666666,0.03333333333333333,0.05,0.0,0.05,0.5167929482786842,1
0.0,0.0058823529411764705,0.025,0.015,0.001240783536920876,0.0,0.025,0.05,0.05,0.0,0.016666666666666666,0.0,0.01875,0.05,0.025,0.0,0.016666666666666666,0.05,0.0,0.05,0.6007935301885694,1
0.016666666666666666,0.0058823529411764705,0.025,0.015,0.0073731704632992185,0.0,0.0375,0.016666666666666666,0.016666666666666666,0.0,0.0,0.0,0.007142857142857143,0.05,0.025,0.0,0.03333333333333333,0.05,0.0,0.05,0.6437682861193339,1
0.05,0.010294117647058823,0.025,0.015,0.0034527346759106415,0.0,0.025,0.05,0.03333333333333333,0.0,0.016666666666666666,0.05,0.011607142857142858,0.05,0.05,0.0,0.05,0.05,0.05,0.05,0.40964600481988767,1
0.05,0.010294117647058823,0.05,0.015,0.005469351821283152,0.0,0.025,0.016666666666666666,0.016666666666666666,0.0,0.0,0.03333333333333333,0.005357142857142857,0.05,0.025,0.016666666666666666,0.03333333333333333,0.05,0.0,0.05,0.5472127210078486,1
0.05,0.0,0.05,0.015,0.003447232309893254,0.0,0.0375,0.016666666666666666,0.03333333333333333,0.0,0.0,0.0,0.020535714285714286,0.05,0.025,0.016666666666666666,0.016666666666666666,0.0,0.0,0.05,0.615183720071059,1
0.05,0.014705882352941176,0.05,0.005,0.005356553317926708,0.05,0.0375,0.05,0.03333333333333333,0.0,0.05,0.03333333333333333,0.02142857142857143,0.05,0.025,0.016666666666666666,0.03333333333333333,0.0,0.05,0.05,0.37434232623389396,1
0.03333333333333333,0.0058823529411764705,0.025,0.015,0.004487179487179487,0.0,0.025,0.016666666666666666,0.016666666666666666,0.0,0.016666666666666666,0.03333333333333333,0.022321428571428572,0.05,0.0,0.0,0.016666666666666666,0.05,0.05,0.05,0.5689757056668823,1
0.0,0.010294117647058823,0.05,0.015,0.004484428304170793,0.0,0.0375,0.05,0.05,0.0,0.0,0.016666666666666666,0.011607142857142858,0.05,0.025,0.016666666666666666,0.05,0.05,0.05,0.05,0.4627809778582942,1
0.0,0.010294117647058823,0.025,0.015,0.005884780455595906,0.0,0.0125,0.05,0.016666666666666666,0.0,0.0,0.03333333333333333,0.007142857142857143,0.025,0.025,0.0,0.03333333333333333,0.05,0.0,0.05,0.6408449114211547,1
0.016666666666666666,0.014705882352941176,0.025,0.015,0.004723781225927148,0.0,0.05,0.05,0.016666666666666666,0.0,0.05,0.03333333333333333,0.0008928571428571428,0.05,0.025,0.0,0.03333333333333333,0.05,0.05,0.05,0.4646774792782745,1
0.05,0.0,0.05,0.0,0.008611202817211401,0.0,0.0375,0.0,0.016666666666666666,0.0,0.0,0.0,0.016071428571428573,0.05,0.025,0.0,0.03333333333333333,0.0,0.0,0.05,0.6628173686113601,1
0.05,0.0,0.05,0.0,0.0033151755254759545,0.0,0.0375,0.016666666666666666,0.03333333333333333,0.0,0.0,0.0,0.020535714285714286,0.05,0.025,0.03333333333333333,0.016666666666666666,0.0,0.0,0.05,0.6136491101888097,1
0.05,0.0022058823529411764,0.05,0.015,0.0013205678441729944,0.05,0.05,0.05,0.03333333333333333,0.0,0.016666666666666666,0.016666666666666666,0.024107142857142858,0.05,0.0,0.016666666666666666,0.016666666666666666,0.05,0.05,0.05,0.407366406945743,1
0.016666666666666666,0.010294117647058823,0.0,0.01,0.008237041928029053,0.0,0.025,0.0,0.016666666666666666,0.0,0.05,0.03333333333333333,0.0125,0.0,0.025,0.016666666666666666,0.03333333333333333,0.05,0.05,0.05,0.5923021737582455,1
0.016666666666666666,0.003676470588235294,0.025,0.015,0.003906679872345108,0.0,0.0125,0.05,0.016666666666666666,0.0,0.016666666666666666,0.03333333333333333,0.0026785714285714286,0.05,0.025,0.0,0.03333333333333333,0.05,0.05,0.05,0.5455716114441815,0
0.016666666666666666,0.03235294117647059,0.025,0.015,0.01025916143941895,0.05,0.0375,0.05,0.03333333333333333,0.0,0.0,0.03333333333333333,0.019642857142857142,0.05,0.025,0.016666666666666666,0.03333333333333333,0.0,0.05,0.05,0.45191170690791993,1
0.016666666666666666,0.0058823529411764705,0.025,0.01,0.004599977990535931,0.0,0.025,0.05,0.03333333333333333,0.0,0.016666666666666666,0.016666666666666666,0.016071428571428573,0.05,0.025,0.0,0.016666666666666666,0.05,0.0,0.05,0.5884462404968591,0
0.016666666666666666,0.010294117647058823,0.05,0.01,0.0028749862440849566,0.0,0.0125,0.05,0.016666666666666666,0.0,0.0,0.016666666666666666,0.007142857142857143,0.05,0.025,0.016666666666666666,0.03333333333333333,0.05,0.0,0.05,0.582188038965999,1
0.05,0.0,0.05,0.015,0.0035600308132496977,0.0,0.0375,0.016666666666666666,0.03333333333333333,0.0,0.0,0.0,0.020535714285714286,0.05,0.025,0.03333333333333333,0.016666666666666666,0.0,0.0,0.05,0.598404254901036,1
0.016666666666666666,0.0029411764705882353,0.025,0.045,0.001807527236711786,0.0,0.0125,0.03333333333333333,0.05,0.0,0.016666666666666666,0.0,0.00625,0.05,0.025,0.0,0.03333333333333333,0.05,0.05,0.05,0.5315012962926999,1
0.016666666666666666,0.019117647058823527,0.025,0.015,0.0040304831077363264,0.05,0.025,0.05,0.016666666666666666,0.0,0.0,0.03333333333333333,0.00625,0.05,0.025,0.0,0.03333333333333333,0.05,0.0,0.05,0.5306018698334403,1
0.03333333333333333,0.004411764705882353,0.05,0.015,0.003018047760537031,0.05,0.0375,0.05,0.03333333333333333,0.0,0.016666666666666666,0.016666666666666666,0.007142857142857143,0.05,0.025,0.016666666666666666,0.03333333333333333,0.05,0.05,0.05,0.4079273303907235,1
0.016666666666666666,0.0058823529411764705,0.025,0.0,0.00208264553758116,0.0375,0.025,0.05,0.05,0.0,0.0,0.0,0.0026785714285714286,0.05,0.025,0.0,0.03333333333333333,0.05,0.0,0.05,0.576856430092671,1
0.05,0.0058823529411764705,0.05,0.01,0.0031693628260151866,0.025,0.0375,0.03333333333333333,0.016666666666666666,0.0,0.05,0.03333333333333333,0.016071428571428573,0.05,0.0,0.0,0.03333333333333333,0.05,0.05,0.05,0.43571018899471303,1
0.016666666666666666,0.0058823529411764705,0.025,0.0,0.004820072631231429,0.0,0.0375,0.03333333333333333,0.03333333333333333,0.0,0.05,0.016666666666666666,0.009821428571428571,0.05,0.0,0.0,0.03333333333333333,0.0,0.05,0.05,0.5836428125228302,1
0.05,0.0058823529411764705,0.05,0.03,0.005078683834048641,0.0,0.0375,0.016666666666666666,0.03333333333333333,0.0,0.03333333333333333,0.0,0.026785714285714284,0.05,0.025,0.0,0.016666666666666666,0.0,0.0,0.05,0.5697532489390607,1
0.05,0.0058823529411764705,0.025,0.0,0.0023412567403983714,0.0,0.025,0.03333333333333333,0.05,0.0,0.016666666666666666,0.0,0.007142857142857143,0.05,0.025,0.016666666666666666,0.03333333333333333,0.05,0.05,0.05,0.509633533175568,1
0.05,0.004411764705882353,0.025,0.04,0.0017717618575987676,0.05,0.0375,0.05,0.016666666666666666,0.0,0.03333333333333333,0.016666666666666666,0.01875,0.05,0.025,0.0,0.03333333333333333,0.05,0.05,0.05,0.39756647343651874,1
0.016666666666666666,0.005147058823529412,0.025,0.01,0.003650819852536591,0.0375,0.0125,0.05,0.016666666666666666,0.0,0.0,0.0,0.0008928571428571428,0.05,0.025,0.0,0.03333333333333333,0.05,0.0,0.05,0.6136425975144102,1
0.05,0.021323529411764706,0.0375,0.045,0.006916474083856058,0.0,0.025,0.016666666666666666,0.016666666666666666,0.0,0.016666666666666666,0.03333333333333333,0.00625,0.05,0.025,0.016666666666666666,0.03333333333333333,0.05,0.05,0.05,0.44967666317104593,1
0.016666666666666666,0.03235294117647059,0.0,0.0,0.022306591834488833,0.025,0.0125,0.0,0.016666666666666666,0.0,0.0,0.03333333333333333,0.009821428571428571,0.05,0.025,0.016666666666666666,0.03333333333333333,0.05,0.0,0.05,0.6063523717509454,1
0.03333333333333333,0.0058823529411764705,0.025,0.01,0.003367448002641136,0.0,0.0125,0.05,0.016666666666666666,0.0,0.0,0.016666666666666666,0.0125,0.0,0.025,0.0,0.05,0.05,0.05,0.05,0.5890835323895158,1
0.05,0.014705882352941176,0.025,0.005,0.014259381534059645,0.05,0.0,0.016666666666666666,0.016666666666666666,0.0,0.05,0.016666666666666666,0.00625,0.05,0.0,0.0,0.05,0.05,0.05,0.05,0.4847847361129992,1
0.016666666666666666,0.007352941176470588,0.025,0.045,0.0031913722900847367,0.025,0.05,0.0,0.05,0.0,0.016666666666666666,0.0,0.014285714285714285,0.05,0.025,0.0,0.03333333333333333,0.05,0.05,0.05,0.4885033055810637,1
0.05,0.011764705882352941,0.05,0.0,0.008900077033124242,0.05,0.0125,0.016666666666666666,0.0,0.0,0.05,0.0,0.022321428571428572,0.05,0.025,0.016666666666666666,0.03333333333333333,0.05,0.05,0.05,0.4528471218464276,1
0.05,0.010294117647058823,0.05,0.005,0.009904258831297457,0.0,0.0375,0.03333333333333333,0.03333333333333333,0.0,0.0,0.03333333333333333,0.007142857142857143,0.05,0.025,0.016666666666666666,0.03333333333333333,0.05,0.0,0.05,0.5051587663787867,1
0.016666666666666666,0.041176470588235294,0.025,0.0,0.019692967976229776,0.0125,0.0125,0.05,0.016666666666666666,0.0,0.016666666666666666,0.016666666666666666,0.004464285714285714,0.05,0.025,0.0,0.05,0.05,0.0,0.05,0.5429996090545826,0
0.03333333333333333,0.014705882352941176,0.025,0.015,0.003100583250797843,0.0125,0.05,0.05,0.016666666666666666,0.0,0.016666666666666666,0.05,0.025,0.05,0.05,0.0,0.03333333333333333,0.05,0.05,0.05,0.404693534396261,1
0.05,0.019117647058823527,0.0375,0.045,0.011065258060966216,0.0125,0.025,0.016666666666666666,0.03333333333333333,0.0,0.016666666666666666,0.016666666666666666,0.00625,0.05,0.025,0.016666666666666666,0.016666666666666666,0.05,0.0,0.05,0.5019004282135436,1
0.016666666666666666,0.014705882352941176,0.0375,0.015,0.0035847914603279406,0.0125,0.0375,0.03333333333333333,0.016666666666666666,0.0,0.016666666666666666,0.016666666666666666,0.0035714285714285713,0.05,0.0,0.016666666666666666,0.03333333333333333,0.05,0.05,0.05,0.5256378976153024,1
0.016666666666666666,0.023529411764705882,0.0375,0.045,0.026430615164520742,0.0125,0.0375,0.0,0.03333333333333333,0.0,0.03333333333333333,0.016666666666666666,0.010714285714285714,0.05,0.025,0.016666666666666666,0.016666666666666666,0.0,0.05,0.05,0.4984923540231543,1
0.05,0.0014705882352941176,0.05,0.0,0.00030813249697369865,0.0125,0.025,0.05,0.016666666666666666,0.0,0.05,0.03333333333333333,0.029464285714285714,0.05,0.025,0.016666666666666666,0.016666666666666666,0.05,0.0,0.05,0.4729236602201131,1
0.05,0.0058823529411764705,0.05,0.01,0.004635743369648949,0.0,0.05,0.05,0.03333333333333333,0.0,0.05,0.0,0.02142857142857143,0.05,0.025,0.03333333333333333,0.03333333333333333,0.05,0.05,0.05,0.3830533322606031,1
0.05,0.03235294117647059,0.025,0.015,0.027434796962693957,0.05,0.0375,0.05,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.016071428571428573,0.025,0.025,0.0,0.03333333333333333,0.05,0.05,0.05,0.36330749995607337,1
0.03333333333333333,0.0058823529411764705,0.025,0.0,0.0029712776493892373,0.0,0.0125,0.05,0.03333333333333333,0.0,0.0,0.0,0.00625,0.05,0.025,0.0,0.03333333333333333,0.05,0.0,0.05,0.6223963694094343,1
0.05,0.023529411764705882,0.025,0.03,0.024224166391548365,0.05,0.025,0.016666666666666666,0.03333333333333333,0.0,0.05,0.05,0.014285714285714285,0.05,0.05,0.0,0.016666666666666666,0.0,0.05,0.05,0.39129404089136466,1
0.016666666666666666,0.016176470588235296,0.025,0.005,0.021228128095080883,0.0,0.0125,0.016666666666666666,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.009821428571428571,0.05,0.025,0.016666666666666666,0.03333333333333333,0.05,0.0,0.05,0.551940639411922,1
0.016666666666666666,0.019117647058823527,0.0125,0.01,0.008930340046219874,0.0375,0.025,0.05,0.03333333333333333,0.0,0.016666666666666666,0.03333333333333333,0.013392857142857142,0.025,0.025,0.0,0.03333333333333333,0.0,0.05,0.05,0.5402258224187662,1
0.016666666666666666,0.023529411764705882,0.025,0.005,0.01842742379223066,0.0,0.025,0.016666666666666666,0.03333333333333333,0.0,0.016666666666666666,0.03333333333333333,0.014285714285714285,0.05,0.0,0.0,0.05,0.05,0.05,0.05,0.5220907834906825,1
0.016666666666666666,0.03235294117647059,0.0,0.045,0.032887641685924944,0.05,0.025,0.016666666666666666,0.03333333333333333,0.0,0.016666666666666666,0.03333333333333333,0.025892857142857145,0.0,0.025,0.0,0.05,0.05,0.05,0.05,0.4471998933280805,1
0.0,0.023529411764705882,0.025,0.01,0.008792780895785187,0.0,0.05,0.05,0.03333333333333333,0.0,0.016666666666666666,0.03333333333333333,0.020535714285714286,0.05,0.025,0.0,0.03333333333333333,0.0,0.0,0.05,0.570475426387128,0
0.0,0.0058823529411764705,0.025,0.03,0.0011940134257730824,0.0,0.025,0.05,0.03333333333333333,0.0,0.05,0.03333333333333333,0.01875,0.05,0.0,0.0,0.016666666666666666,0.0,0.0,0.05,0.6108403002997171,0
0.0,0.021323529411764706,0.05,0.01,0.01109001870804446,0.025,0.025,0.0,0.016666666666666666,0.0,0.05,0.03333333333333333,0.0035714285714285713,0.05,0.025,0.016666666666666666,0.03333333333333333,0.05,0.0,0.05,0.5290150233087623,0
0.0,0.027941176470588237,0.025,0.015,0.019049191152195444,0.05,0.0375,0.05,0.016666666666666666,0.0,0.03333333333333333,0.03333333333333333,0.009821428571428571,0.05,0.025,0.0,0.05,0.05,0.05,0.05,0.40735487047245433,0
0.0,0.014705882352941176,0.0125,0.015,0.003565533179267085,0.0,0.0375,0.05,0.03333333333333333,0.05,0.05,0.03333333333333333,0.004464285714285714,0.0,0.0,0.0,0.016666666666666666,0.05,0.0,0.05,0.5789309654201727,0
0.0,0.014705882352941176,0.025,0.01,0.005802244965335094,0.0125,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0125,0.05,0.025,0.0,0.03333333333333333,0.05,0.0,0.05,0.6944918726817237,0
0.05,0.014705882352941176,0.025,0.015,0.009274237922306592,0.0125,0.05,0.016666666666666666,0.03333333333333333,0.0,0.05,0.03333333333333333,0.010714285714285714,0.05,0.025,0.016666666666666666,0.03333333333333333,0.05,0.0,0.05,0.4544722606771332,0
0.0,0.0058823529411764705,0.025,0.02,0.0013508308572686254,0.0125,0.0,0.05,0.016666666666666666,0.0,0.03333333333333333,0.016666666666666666,0.0026785714285714286,0.05,0.025,0.0,0.03333333333333333,0.05,0.0,0.05,0.6075882447729835,0
0.0,0.0058823529411764705,0.025,0.01,0.020950258611202817,0.0,0.05,0.05,0.03333333333333333,0.0,0.05,0.05,0.030357142857142853,0.05,0.05,0.0,0.05,0.05,0.05,0.05,0.3744769122571444,0
0.0,0.014705882352941176,0.025,0.005,0.007318146803125344,0.0,0.0375,0.016666666666666666,0.03333333333333333,0.0,0.0,0.05,0.013392857142857142,0.05,0.05,0.0,0.05,0.05,0.05,0.05,0.4970831137010764,1
0.0,0.010294117647058823,0.05,0.0,0.013898976559920766,0.0,0.05,0.016666666666666666,0.03333333333333333,0.0,0.05,0.05,0.015178571428571427,0.05,0.05,0.03333333333333333,0.05,0.05,0.05,0.05,0.3772950010311156,1
0.0,0.023529411764705882,0.025,0.01,0.009271486739297898,0.0,0.025,0.0,0.03333333333333333,0.05,0.016666666666666666,0.016666666666666666,0.016071428571428573,0.05,0.025,0.0,0.03333333333333333,0.0,0.0,0.05,0.6161276729245677,1
0.0,0.010294117647058823,0.025,0.015,0.008966105425332892,0.0,0.0375,0.05,0.016666666666666666,0.05,0.0,0.0,0.005357142857142857,0.05,0.025,0.0,0.03333333333333333,0.05,0.0,0.05,0.5728826340704654,1
0.016666666666666666,0.0058823529411764705,0.025,0.01,0.007612523385055574,0.0,0.0125,0.03333333333333333,0.016666666666666666,0.0,0.0,0.0,0.013392857142857142,0.05,0.0,0.0,0.05,0.05,0.0,0.05,0.6589455998642442,1
0.0,0.0058823529411764705,0.025,0.01,0.0038709144932320893,0.0,0.025,0.016666666666666666,0.03333333333333333,0.0,0.016666666666666666,0.0,0.007142857142857143,0.05,0.025,0.0,0.03333333333333333,0.05,0.0,0.05,0.6481038754227343,1
0.0,0.0029411764705882353,0.05,0.05,0.002514581269946077,0.0,0.05,0.03333333333333333,0.03333333333333333,0.0,0.05,0.05,0.02857142857142857,0.0,0.05,0.016666666666666666,0.05,0.0,0.05,0.05,0.4326394803547038,1
0.0,0.023529411764705882,0.05,0.01,0.01644932320897986,0.0,0.0125,0.05,0.016666666666666666,0.025,0.05,0.05,0.0035714285714285713,0.05,0.0,0.016666666666666666,0.016666666666666666,0.05,0.05,0.05,0.45894983645488574,0
0.0,0.014705882352941176,0.0125,0.0,0.0025943655771981954,0.0,0.0,0.0,0.016666666666666666,0.025,0.05,0.05,0.008928571428571428,0.05,0.0,0.016666666666666666,0.0,0.05,0.0,0.05,0.6529378473079559,0
0.0,0.019117647058823527,0.0,0.01,0.011920875976669968,0.0,0.025,0.016666666666666666,0.0,0.05,0.016666666666666666,0.0,0.011607142857142858,0.05,0.025,0.016666666666666666,0.03333333333333333,0.05,0.0,0.05,0.6140210007740303,1
0.0,0.023529411764705882,0.05,0.01,0.014088808187520636,0.0,0.025,0.03333333333333333,0.03333333333333333,0.05,0.016666666666666666,0.016666666666666666,0.008035714285714287,0.05,0.025,0.016666666666666666,0.03333333333333333,0.05,0.0,0.05,0.4943460657620592,1
0.0,0.0058823529411764705,0.025,0.01,0.0012600418179817322,0.0,0.025,0.016666666666666666,0.03333333333333333,0.05,0.03333333333333333,0.016666666666666666,0.016964285714285716,0.05,0.025,0.0,0.016666666666666666,0.0,0.0,0.05,0.6242266528598894,1
0.0,0.0125,0.05,0.0,0.00088312974579069,0.0,0.05,0.05,0.03333333333333333,0.0,0.05,0.0,0.04107142857142857,0.05,0.025,0.016666666666666666,0.03333333333333333,0.05,0.0,0.05,0.4872121083494474,1
0.0,0.019117647058823527,0.025,0.015,0.006250687795752173,0.0,0.05,0.0,0.03333333333333333,0.05,0.03333333333333333,0.016666666666666666,0.017857142857142856,0.05,0.025,0.0,0.03333333333333333,0.0,0.0,0.05,0.5751078556216148,1
0.0,0.023529411764705882,0.025,0.01,0.013560581049851436,0.0,0.0375,0.05,0.03333333333333333,0.0,0.016666666666666666,0.016666666666666666,0.008928571428571428,0.05,0.025,0.0,0.03333333333333333,0.05,0.0,0.05,0.5564814357568713,0
0.0,0.023529411764705882,0.025,0.005,0.021951689226367338,0.0,0.025,0.016666666666666666,0.03333333333333333,0.0,0.016666666666666666,0.016666666666666666,0.00625,0.05,0.025,0.0,0.03333333333333333,0.0,0.0,0.05,0.6516022323422601,0
0.05,0.014705882352941176,0.05,0.01,0.004891603389457467,0.0,0.0375,0.016666666666666666,0.03333333333333333,0.0,0.016666666666666666,0.016666666666666666,0.009821428571428571,0.05,0.025,0.016666666666666666,0.016666666666666666,0.05,0.0,0.05,0.531414419019506,1
0.0,0.0014705882352941176,0.025,0.0,0.003092329701771762,0.05,0.0,0.05,0.016666666666666666,0.0,0.03333333333333333,0.016666666666666666,0.05,0.05,0.025,0.0,0.05,0.05,0.05,0.05,0.4787704153962675,1
0.0,0.0058823529411764705,0.025,0.01,0.002858479146032794,0.0,0.025,0.05,0.03333333333333333,0.05,0.0,0.016666666666666666,0.0017857142857142857,0.05,0.025,0.0,0.016666666666666666,0.05,0.0,0.05,0.5878067869604098,1
0.0,0.023529411764705882,0.025,0.01,0.006773412567403984,0.0,0.05,0.016666666666666666,0.03333333333333333,0.0,0.016666666666666666,0.016666666666666666,0.019642857142857142,0.0,0.025,0.0,0.03333333333333333,0.0,0.0,0.05,0.6733876518583664,0
0.0,0.008088235294117648,0.05,0.01,0.00199460768130296,0.0,0.025,0.016666666666666666,0.0,0.0,0.03333333333333333,0.016666666666666666,0.005357142857142857,0.05,0.025,0.016666666666666666,0.03333333333333333,0.05,0.0,0.05,0.60789334750077,1
0.016666666666666666,0.0014705882352941176,0.0375,0.01,0.0022009464069549906,0.0,0.0,0.05,0.03333333333333333,0.0,0.0,0.016666666666666666,0.014285714285714285,0.025,0.025,0.016666666666666666,0.05,0.05,0.05,0.0,0.6012094177387033,1
0.0,0.0014705882352941176,0.05,0.0,0.000987674700121052,0.0,0.0375,0.05,0.016666666666666666,0.0,0.03333333333333333,0.016666666666666666,0.016071428571428573,0.05,0.025,0.016666666666666666,0.03333333333333333,0.05,0.0,0.05,0.5523036418264896,1
0.0,0.03235294117647059,0.025,0.005,0.012484868493452185,0.0,0.0375,0.05,0.03333333333333333,0.0,0.03333333333333333,0.016666666666666666,0.00625,0.05,0.025,0.0,0.03333333333333333,0.0,0.0,0.05,0.5897455236634106,1
0.016666666666666666,0.014705882352941176,0.025,0.01,0.0077555849015076474,0.0125,0.05,0.05,0.03333333333333333,0.0,0.05,0.05,0.009821428571428571,0.05,0.05,0.0,0.03333333333333333,0.05,0.0,0.05,0.4368837708407892,1
0.016666666666666666,0.0058823529411764705,0.025,0.0,0.0016121932430945307,0.0125,0.0125,0.05,0.016666666666666666,0.0,0.016666666666666666,0.016666666666666666,0.0035714285714285713,0.0,0.025,0.0,0.016666666666666666,0.05,0.0,0.05,0.6806006919109671,0
0.0,0.0058823529411764705,0.025,0.01,0.006402002861230329,0.0,0.025,0.016666666666666666,0.0,0.0,0.0,0.03333333333333333,0.020535714285714286,0.05,0.025,0.0,0.03333333333333333,0.05,0.0,0.05,0.6488465965785456,1
0.0,0.0058823529411764705,0.025,0.01,0.003769120721910421,0.0,0.025,0.016666666666666666,0.016666666666666666,0.025,0.03333333333333333,0.016666666666666666,0.009821428571428571,0.05,0.025,0.0,0.03333333333333333,0.05,0.0,0.05,0.6038604310988178,1
0.0,0.008088235294117648,0.025,0.01,0.004388136898866512,0.0,0.0125,0.05,0.016666666666666666,0.05,0.0,0.016666666666666666,0.024107142857142858,0.05,0.0,0.0,0.03333333333333333,0.05,0.0,0.05,0.5992498182832063,1
0.0,0.014705882352941176,0.025,0.005,0.01741223726202267,0.0,0.0,0.05,0.03333333333333333,0.0,0.016666666666666666,0.05,0.008928571428571428,0.05,0.05,0.0,0.05,0.05,0.05,0.05,0.4789533089564647,1
0.0,0.0058823529411764705,0.025,0.0,0.004520193683283812,0.0,0.025,0.05,0.016666666666666666,0.05,0.05,0.016666666666666666,0.008928571428571428,0.05,0.025,0.0,0.03333333333333333,0.05,0.05,0.05,0.48900221528030163,1
0.0,0.019117647058823527,0.05,0.005,0.028538021349180147,0.0,0.05,0.03333333333333333,0.03333333333333333,0.0,0.05,0.05,0.016964285714285716,0.05,0.05,0.03333333333333333,0.05,0.0,0.05,0.05,0.38038004587771057,1
0.0,0.010294117647058823,0.025,0.0,0.005499614834378783,0.0125,0.0375,0.05,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.009821428571428571,0.05,0.025,0.0,0.05,0.0,0.05,0.05,0.5243848389471338,1
0.0,0.019117647058823527,0.025,0.01,0.007862881038846704,0.0,0.0125,0.016666666666666666,0.0,0.0,0.05,0.016666666666666666,0.010714285714285714,0.05,0.025,0.0,0.016666666666666666,0.05,0.0,0.05,0.639805186188044,0
0.016666666666666666,0.0058823529411764705,0.05,0.0,0.0019478375701551666,0.0,0.0375,0.016666666666666666,0.03333333333333333,0.0,0.03333333333333333,0.0,0.025,0.05,0.025,0.016666666666666666,0.016666666666666666,0.0,0.0,0.05,0.621336476155335,1
0.05,0.014705882352941176,0.025,0.005,0.024834929019478376,0.05,0.025,0.016666666666666666,0.0,0.0,0.05,0.05,0.025892857142857145,0.05,0.05,0.0,0.03333333333333333,0.05,0.05,0.05,0.3795663314847232,1
0.05,0.014705882352941176,0.05,0.05,0.01668317376471883,0.0,0.0,0.05,0.03333333333333333,0.025,0.016666666666666666,0.05,0.007142857142857143,0.0,0.025,0.016666666666666666,0.05,0.05,0.05,0.05,0.39480142007281604,1
0.0,0.0058823529411764705,0.05,0.005,0.00351050951909321,0.0,0.05,0.05,0.03333333333333333,0.0,0.05,0.05,0.04196428571428572,0.05,0.05,0.016666666666666666,0.05,0.05,0.0,0.05,0.39364285182544456,1
0.0,0.0058823529411764705,0.025,0.01,0.009188951249037087,0.0,0.025,0.016666666666666666,0.03333333333333333,0.025,0.016666666666666666,0.016666666666666666,0.008928571428571428,0.05,0.025,0.0,0.016666666666666666,0.0,0.0,0.05,0.666000124381215,1
0.0,0.014705882352941176,0.05,0.005,0.017511279850335647,0.0,0.0,0.016666666666666666,0.03333333333333333,0.0,0.05,0.05,0.05,0.05,0.05,0.016666666666666666,0.05,0.05,0.05,0.05,0.3961161711300565,1
0.0,0.0014705882352941176,0.05,0.01,0.004462418840101243,0.0,0.0,0.05,0.03333333333333333,0.0,0.05,0.05,0.015178571428571427,0.05,0.05,0.03333333333333333,0.05,0.05,0.05,0.05,0.4022217548293665,1
0.05,0.0058823529411764705,0.025,0.0,0.0071778364696819625,0.05,0.0,0.05,0.03333333333333333,0.0,0.05,0.05,0.016964285714285716,0.05,0.025,0.0,0.05,0.05,0.05,0.05,0.38664219154152246,1
0.05,0.010294117647058823,0.05,0.015,0.0036645757675800596,0.0375,0.05,0.05,0.03333333333333333,0.0,0.05,0.03333333333333333,0.024107142857142858,0.05,0.025,0.016666666666666666,0.03333333333333333,0.05,0.0,0.05,0.36776749706155143,1
0.05,0.0014705882352941176,0.025,0.04,0.0027181688125894133,0.05,0.0,0.05,0.03333333333333333,0.0,0.05,0.016666666666666666,0.015178571428571427,0.05,0.025,0.0,0.05,0.0,0.05,0.05,0.440632671523545,1
0.0,0.0058823529411764705,0.025,0.01,0.0064047540442390225,0.0,0.0,0.03333333333333333,0.016666666666666666,0.0,0.05,0.05,0.03214285714285715,0.05,0.05,0.0,0.05,0.05,0.0,0.05,0.5205700358717275,1
0.0,0.008088235294117648,0.05,0.01,0.0032546494992846927,0.0,0.025,0.05,0.016666666666666666,0.0,0.03333333333333333,0.016666666666666666,0.005357142857142857,0.05,0.0,0.016666666666666666,0.03333333333333333,0.05,0.0,0.05,0.5816333056827881,1
0.0,0.027941176470588237,0.025,0.01,0.02099702872235061,0.0,0.0375,0.016666666666666666,0.03333333333333333,0.05,0.05,0.016666666666666666,0.023214285714285715,0.05,0.05,0.0,0.03333333333333333,0.0,0.0,0.05,0.5053475090927755,1
